,track.id,track.popularity,playlist.id,playlist.name,danceability,energy,acousticness,instrumentalness,liveness,valence
795,2cLYMeNcfLgCbhxKKyfOme,59,37i9dQZF1DX01NP73ErE8b,Alta Rotazione,0.786,0.851,0.211,0.0,0.0757,0.58
796,67qxSUoyng1ohzvfyOyNWW,75,37i9dQZF1DX01NP73ErE8b,Alta Rotazione,0.676,0.794,0.0123,0.0,0.275,0.662
797,2RVdq0QXC4JxU0X51ZQYaH,67,37i9dQZF1DX01NP73ErE8b,Alta Rotazione,0.745,0.855,0.0704,0.0,0.119,0.453
798,0ZqHo6eTBHUcOVjZzPvftT,74,37i9dQZF1DX01NP73ErE8b,Alta Rotazione,0.641,0.636,0.289,0.0,0.125,0.285
799,6xYv57izh2l0a718ky7g1Z,54,37i9dQZF1DX01NP73ErE8b,Alta Rotazione,0.743,0.708,0.0574,0.0,0.0848,0.744
800,0WXU7I74NEN1DMLIT406Wx,67,37i9dQZF1DX01NP73ErE8b,Alta Rotazione,0.848,0.708,0.153,0.0,0.0948,0.926
801,5IhChrah9BUbttkk0qOS7E,65,37i9dQZF1DX01NP73ErE8b,Alta Rotazione,0.753,0.712,0.266,0.0,0.214,0.59
802,63mdY4U0KvnbMkUEc7FHN8,64,37i9dQZF1DX01NP73ErE8b,Alta Rotazione,0.618,0.687,0.268,0.0,0.126,0.398
803,55TK6APWefGgTKh10hROIs,59,37i9dQZF1DX01NP73ErE8b,Alta Rotazione,0.82,0.866,0.0167,6.89e-05,0.0573,0.482
804,3wuHkw78v7I0VUl5v9KQ6D,67,37i9dQZF1DX01NP73ErE8b,Alta Rotazione,0.633,0.582,0.166,0.0,0.0686,0.512
