,track.id,track.popularity,playlist.id,danceability,energy,acousticness,instrumentalness,liveness,valence
0,2cLYMeNcfLgCbhxKKyfOme,55,37i9dQZF1DWZuIX5Q3yUjF,0.786,0.851,0.211,0.0,0.0757,0.58
1,6dBGbkgvyWtnsPzDKrH1ST,31,37i9dQZF1DWZuIX5Q3yUjF,0.582,0.648,0.309,1.8e-05,0.0815,0.757
2,3PpqHTygYCraYl4KfNfA9p,43,37i9dQZF1DWZuIX5Q3yUjF,0.323,0.828,0.48,0.000563,0.296,0.477
3,4GYqfjLLISwlgJOj6gRPZ2,37,37i9dQZF1DWZuIX5Q3yUjF,0.722,0.295,0.666,0.0,0.116,0.171
4,1hNmQc9kFq67hSxA92ODcE,68,37i9dQZF1DWZuIX5Q3yUjF,0.531,0.716,0.729,0.0,0.645,0.428
5,03w45P2Br5z0Y4kyvhTKlh,63,37i9dQZF1DWZuIX5Q3yUjF,0.615,0.689,0.178,0.0,0.117,0.523
6,6xGlBUxlWB6BTUIB3AYrTw,42,37i9dQZF1DWZuIX5Q3yUjF,0.42,0.624,0.613,0.000283,0.108,0.434
7,1eCtqVLTiNXOIelAyg7RqA,25,37i9dQZF1DWZuIX5Q3yUjF,0.688,0.57,0.0894,0.0,0.198,0.158
8,1gwcz7W3VgOYKlIdTykPhy,52,37i9dQZF1DWZuIX5Q3yUjF,0.626,0.604,0.473,0.00534,0.211,0.36
9,11M65eBc6Nn2Xz4sSqp74t,66,37i9dQZF1DWZuIX5Q3yUjF,0.719,0.663,0.0664,0.000328,0.327,0.379
10,3eBhdxzIt6VcPVexAA68QT,34,37i9dQZF1DWZuIX5Q3yUjF,0.563,0.869,0.00947,0.0,0.422,0.523
11,5PSWmQpJrYFZBBehU0v09E,31,37i9dQZF1DWZuIX5Q3yUjF,0.618,0.52,0.381,0.00201,0.262,0.29
12,55XKT8nyvkb4YlaxdrMrBq,32,37i9dQZF1DWZuIX5Q3yUjF,0.584,0.381,0.75,0.0,0.146,0.517
13,2xmkr6aeNhG9QW1ecoGYl8,34,37i9dQZF1DWZuIX5Q3yUjF,0.543,0.751,0.673,0.0,0.169,0.506
14,3LoPklEXqT6iCQDQslGWDW,29,37i9dQZF1DWZuIX5Q3yUjF,0.627,0.587,0.304,0.0,0.074,0.358
15,2tWFQujrrU9UCDdkOTnqwr,30,37i9dQZF1DWZuIX5Q3yUjF,0.352,0.481,0.459,0.005,0.127,0.0909
16,1e24wk42udtaqRbDDL5kU9,32,37i9dQZF1DWZuIX5Q3yUjF,0.736,0.578,0.031,0.0,0.0903,0.676
17,3VGJcyguewRfIS9WfKRHuM,34,37i9dQZF1DWZuIX5Q3yUjF,0.742,0.818,0.0151,1.34e-05,0.126,0.774
18,1veReHjJIxYAuKDXTr1p5T,25,37i9dQZF1DWZuIX5Q3yUjF,0.743,0.742,0.382,0.0017,0.103,0.616
19,3gKvDIkVfnVUaml9MjOZsX,28,37i9dQZF1DWZuIX5Q3yUjF,0.841,0.609,0.103,0.0,0.097,0.81
20,1UNQsvJJaMU8nO77VEWmHD,22,37i9dQZF1DWZuIX5Q3yUjF,0.569,0.682,0.134,0.0,0.134,0.292
21,25PSYKCaE27qE1gjhDv6BA,45,37i9dQZF1DWZuIX5Q3yUjF,0.667,0.61,0.0689,0.0,0.556,0.878
22,2Iwr7RPfSZcuEljEI2yfR4,36,37i9dQZF1DWZuIX5Q3yUjF,0.707,0.602,0.548,0.0,0.109,0.549
23,3FbEYCFJR2B5K42q6wFjT4,34,37i9dQZF1DWZuIX5Q3yUjF,0.88,0.503,0.376,0.00212,0.105,0.28
24,54QgXCDYV7vc6dPBckXSnW,26,37i9dQZF1DWZuIX5Q3yUjF,0.568,0.473,0.384,0.000213,0.212,0.493
25,0ejxid2nV1DsBbFtzS1GNZ,21,37i9dQZF1DWZuIX5Q3yUjF,0.791,0.741,0.0446,0.000117,0.165,0.267
26,5gHP2viX3WlMYjyhvOiv8B,27,37i9dQZF1DWZuIX5Q3yUjF,0.714,0.556,0.085,0.00343,0.235,0.786
27,1foqd0uIrJg2HZYxTXPEM8,29,37i9dQZF1DWZuIX5Q3yUjF,0.642,0.511,0.108,0.0,0.234,0.463
28,3ILta8SPlsWdOueRYzc5mL,59,37i9dQZF1DWZuIX5Q3yUjF,0.483,0.564,0.577,2.19e-05,0.103,0.414
29,5V6m4JbydjZ4nZPCNh3Ja5,25,37i9dQZF1DWZuIX5Q3yUjF,0.693,0.517,0.255,0.0,0.197,0.396
30,2wqNwoWmT36RLOW3igDPes,28,37i9dQZF1DWZuIX5Q3yUjF,0.564,0.474,0.428,0.0,0.0894,0.601
31,1XXQcB1zomIbxVqDxAaoZE,28,37i9dQZF1DWZuIX5Q3yUjF,0.806,0.288,0.364,3.75e-06,0.108,0.462
32,5snzqLHHfC3PDChIta6ykf,34,37i9dQZF1DWZuIX5Q3yUjF,0.595,0.424,0.202,0.014,0.135,0.103
33,05HJPD3XmvELk1XkUHESk7,19,37i9dQZF1DWZuIX5Q3yUjF,0.775,0.487,0.0327,0.0,0.191,0.264
34,73z3wbfBE0SvMurARjGU1q,35,37i9dQZF1DWZuIX5Q3yUjF,0.77,0.663,0.0606,2.51e-06,0.148,0.66
35,3DG7EHsDkC6tj7D0oQNwWK,51,37i9dQZF1DWZuIX5Q3yUjF,0.527,0.337,0.648,0.0,0.175,0.651
36,0tMWgsyZpCv1HhNR9sZxWe,24,37i9dQZF1DWZuIX5Q3yUjF,0.7,0.766,0.0409,0.00186,0.406,0.607
37,4rq2xsPvSoYjJ0NlYUY6Ef,32,37i9dQZF1DWZuIX5Q3yUjF,0.681,0.672,0.611,0.0,0.138,0.692
38,5xv5BACssnE79f9jmYOZ3z,13,37i9dQZF1DWZuIX5Q3yUjF,0.499,0.383,0.781,0.000223,0.122,0.338
39,1uGOr4x8jxiVDFJe16JpIM,29,37i9dQZF1DWZuIX5Q3yUjF,0.678,0.502,0.554,0.626,0.335,0.106
40,0H5tubrS0IuLTuqvNDQSiU,58,37i9dQZF1DWZuIX5Q3yUjF,0.735,0.584,0.477,1.18e-05,0.16,0.423
41,6PgeCLbbfmOJ72C7oiF8qn,20,37i9dQZF1DWZuIX5Q3yUjF,0.688,0.683,0.0305,0.0,0.126,0.758
42,1bDoLDft3BkmF92EMdHwBG,27,37i9dQZF1DWZuIX5Q3yUjF,0.775,0.418,0.396,0.0,0.257,0.419
43,3zdVa9wy2Cq4dNUwQkSNne,40,37i9dQZF1DWZuIX5Q3yUjF,0.701,0.614,0.319,0.0,0.157,0.663
44,5bTlnbINXYTZc0gBZOjKaT,25,37i9dQZF1DWZuIX5Q3yUjF,0.725,0.431,0.185,0.684,0.209,0.294
45,6ecBSPnmO7FuhCk0elBYzU,30,37i9dQZF1DWZuIX5Q3yUjF,0.791,0.651,0.0177,0.00146,0.0987,0.35
46,2yghtv6CfJ2cWTDu4wDvbH,38,37i9dQZF1DWZuIX5Q3yUjF,0.686,0.753,0.396,0.0,0.303,0.85
47,5SV29vXmmcAiRY8mEkXvFo,22,37i9dQZF1DWZuIX5Q3yUjF,0.597,0.63,0.541,1.97e-06,0.161,0.424
48,4O3sAZoZDIhNRcfHNuU4Ps,72,37i9dQZF1DWTbGYZ9Pq4TH,0.737,0.726,0.0261,0.0,0.111,0.564
49,5LZVK19ieaV8Mk9FsqTL3F,68,37i9dQZF1DWTbGYZ9Pq4TH,0.713,0.902,0.0493,0.0,0.0781,0.72
50,6Ahg1hncxUdK0ICqU03BCu,71,37i9dQZF1DWTbGYZ9Pq4TH,0.623,0.663,0.0624,4.49e-06,0.0922,0.346
51,2dSimaa1gqyr0U0il3gMmd,56,37i9dQZF1DWTbGYZ9Pq4TH,0.414,0.434,0.882,4.58e-06,0.106,0.213
52,0WBg2If3H9nN9RFl2xO2SZ,67,37i9dQZF1DWTbGYZ9Pq4TH,0.459,0.696,0.126,0.0,0.198,0.422
53,5OaBhC8NjdqDhHF9I6r9lS,59,37i9dQZF1DWTbGYZ9Pq4TH,0.417,0.626,0.218,0.0,0.0805,0.144
54,3E1FgPTXX203rgBTD5nlKF,68,37i9dQZF1DWTbGYZ9Pq4TH,0.685,0.764,0.45,0.0,0.227,0.315
55,2hfBefasNaEEgnxD4Pdsar,58,37i9dQZF1DWTbGYZ9Pq4TH,0.617,0.42,0.221,0.000576,0.0973,0.174
56,1MHJZhEo79mKEK349W188E,49,37i9dQZF1DWTbGYZ9Pq4TH,0.498,0.682,0.271,1.08e-06,0.0965,0.366
57,15RRpHBNzv0gvjIry4jyOs,65,37i9dQZF1DWTbGYZ9Pq4TH,0.466,0.509,0.2,0.0,0.0872,0.342
58,1qMx707PFdFXdwLvcUTNz3,63,37i9dQZF1DWTbGYZ9Pq4TH,0.568,0.678,0.428,0.0,0.107,0.241
59,0XRxwt5AoIFG0cIfRnb2f2,54,37i9dQZF1DWTbGYZ9Pq4TH,0.529,0.427,0.724,0.0,0.144,0.492
60,7LYUIppHHkuKeIyfWwUEvj,55,37i9dQZF1DWTbGYZ9Pq4TH,0.537,0.387,0.752,0.00146,0.115,0.281
61,3p7cBuKJZptTsumpOxOxo9,54,37i9dQZF1DWTbGYZ9Pq4TH,0.393,0.205,0.804,6.72e-06,0.0638,0.0804
62,4wygbO6TTzMIy745rxcmdT,55,37i9dQZF1DWTbGYZ9Pq4TH,0.55,0.612,0.0693,0.0,0.0907,0.293
63,6SZMYfcEOgv7a7fhArmrQQ,52,37i9dQZF1DWTbGYZ9Pq4TH,0.586,0.625,0.153,0.0,0.132,0.493
64,2pWzPQ2lhuEE2sb3aPKMHX,57,37i9dQZF1DWTbGYZ9Pq4TH,0.591,0.379,0.069,1.98e-05,0.0923,0.49
65,3hV8uIYz5D5orhpgqixZHj,64,37i9dQZF1DWTbGYZ9Pq4TH,0.567,0.678,0.00385,3.06e-05,0.232,0.198
66,6tZuvbPGzTekaD17rj9RlA,56,37i9dQZF1DWTbGYZ9Pq4TH,0.404,0.696,0.401,0.0,0.129,0.36
67,6Vw7SyOg1BcWvGpyPzWgEa,64,37i9dQZF1DWTbGYZ9Pq4TH,0.672,0.799,0.00649,0.0,0.0694,0.917
68,7Imr3iWPjlPs208jw92W5J,42,37i9dQZF1DWTbGYZ9Pq4TH,0.534,0.523,0.366,0.0,0.116,0.246
69,2cf1g08CvDuhwXFqxjetQi,62,37i9dQZF1DWTbGYZ9Pq4TH,0.442,0.557,0.357,0.0,0.11,0.124
70,0pFjYM7JdNJhjuooMgesks,66,37i9dQZF1DWTbGYZ9Pq4TH,0.472,0.293,0.876,0.0,0.0972,0.379
71,05G23JkXHRv3NJ9hENaafi,59,37i9dQZF1DWTbGYZ9Pq4TH,0.435,0.578,0.275,0.0,0.158,0.147
72,5U3ln41nbhztweY70Mv5b3,58,37i9dQZF1DWTbGYZ9Pq4TH,0.573,0.722,0.17,0.0,0.11,0.198
73,6oDAlwyZAHxi47aAJ6Kvw7,42,37i9dQZF1DWTbGYZ9Pq4TH,0.477,0.618,0.0203,0.0,0.0901,0.186
74,7wQ9SAdzNgJ7dR1mXQiYfF,52,37i9dQZF1DWTbGYZ9Pq4TH,0.51,0.733,0.0396,0.0,0.154,0.372
75,4xyp77VPg90ezi7N1p99a5,53,37i9dQZF1DWTbGYZ9Pq4TH,0.607,0.606,0.555,3.54e-06,0.108,0.474
76,5r7QKGgvvUouXqMube17j5,42,37i9dQZF1DWTbGYZ9Pq4TH,0.367,0.377,0.859,1.07e-06,0.161,0.123
77,6iLvjH0HEU71q31DAfKt10,51,37i9dQZF1DWTbGYZ9Pq4TH,0.498,0.641,0.376,0.0,0.195,0.196
78,6bMfEx9nIYsmFjiJl6P9NY,53,37i9dQZF1DWTbGYZ9Pq4TH,0.633,0.532,0.847,0.0,0.101,0.317
79,31cYqUNrUQ0oCarV0Gqis9,32,37i9dQZF1DWTbGYZ9Pq4TH,0.683,0.42,0.225,0.0,0.146,0.148
80,6nxwXubrJ26ZTYrgbNHtvX,36,37i9dQZF1DWTbGYZ9Pq4TH,0.482,0.478,0.473,0.00195,0.227,0.391
81,1of8D9YF8T2nkLuk30JZNX,56,37i9dQZF1DWTbGYZ9Pq4TH,0.721,0.596,0.229,0.0,0.193,0.434
82,3Cbaa4ZmODhKEGSkMsbkOO,47,37i9dQZF1DWTbGYZ9Pq4TH,0.582,0.717,0.0965,1.42e-05,0.398,0.227
83,42QwfNehRxZzLhQCh7Jfkr,40,37i9dQZF1DWTbGYZ9Pq4TH,0.443,0.444,0.704,1.9e-06,0.11,0.219
84,3roodBW6Fdvl8R2cooFU7L,53,37i9dQZF1DWTbGYZ9Pq4TH,0.561,0.639,0.425,0.0,0.0782,0.468
85,6JXlccLNpK7F2XFwHuMy23,58,37i9dQZF1DWTbGYZ9Pq4TH,0.457,0.49,0.634,1.9e-06,0.118,0.356
86,3L1uLi5dUwHXyPr1qdFTOS,54,37i9dQZF1DWTbGYZ9Pq4TH,0.677,0.677,0.137,0.0,0.0731,0.251
87,5HF1iln0igvRCNulsEYvTL,34,37i9dQZF1DWTbGYZ9Pq4TH,0.512,0.583,0.186,0.0,0.113,0.145
88,1mJQoOICr4UlV6nG3EI4NN,48,37i9dQZF1DWTbGYZ9Pq4TH,0.44,0.453,0.369,0.0,0.207,0.135
89,2ZfN2wRHwwbFd7Ok0L3wQ6,57,37i9dQZF1DWTbGYZ9Pq4TH,0.443,0.375,0.868,0.0,0.115,0.451
90,5YBseYFfboIucgnDKQcNpn,34,37i9dQZF1DWTbGYZ9Pq4TH,0.576,0.575,0.53,0.0379,0.0473,0.409
91,5JYMRX7TnPrEYkmwKOMmVD,50,37i9dQZF1DWTbGYZ9Pq4TH,0.623,0.388,0.541,0.0,0.0853,0.396
92,3V2TMVsl5LlDvEVff9hw31,47,37i9dQZF1DWTbGYZ9Pq4TH,0.535,0.607,0.264,0.0,0.161,0.292
93,2r1SRt8bhtR6a9bMRR0AgV,57,37i9dQZF1DWTbGYZ9Pq4TH,0.701,0.744,0.169,0.0,0.115,0.651
94,5vHsUVkTrMZjS0Qn0c55rZ,50,37i9dQZF1DWTbGYZ9Pq4TH,0.566,0.613,0.269,0.0,0.236,0.378
95,35QutYlXHDefIzlO4GjXjk,51,37i9dQZF1DWTbGYZ9Pq4TH,0.394,0.794,0.272,0.0,0.103,0.585
96,6t4XT3FQGdB7EjqvfAahNx,55,37i9dQZF1DWTbGYZ9Pq4TH,0.479,0.404,0.757,0.0,0.0966,0.495
97,4NYQscGbPD7Xn9Z5W1wNio,47,37i9dQZF1DWTbGYZ9Pq4TH,0.45,0.414,0.459,0.0,0.0976,0.392
98,4gjmX7aKN7tVt3eqi4aP9P,45,37i9dQZF1DX3kkOVvCOkIe,0.508,0.708,0.586,0.0,0.105,0.875
99,6j1ocCw7gfXPFpp9j8GJRt,53,37i9dQZF1DX3kkOVvCOkIe,0.645,0.402,0.0859,1.25e-06,0.0532,0.559
100,0eyUA8u50yg6iCiwG0vJQl,50,37i9dQZF1DX3kkOVvCOkIe,0.482,0.834,0.306,0.0,0.158,0.642
101,2pWzPQ2lhuEE2sb3aPKMHX,57,37i9dQZF1DX3kkOVvCOkIe,0.591,0.379,0.069,1.98e-05,0.0923,0.49
102,36XPOeckJ4lrFDLNZI8qwF,50,37i9dQZF1DX3kkOVvCOkIe,0.293,0.657,0.644,0.0,0.972,0.356
103,1WrT3pRtE32H2lyLPQFJq1,47,37i9dQZF1DX3kkOVvCOkIe,0.583,0.669,0.362,4.08e-06,0.313,0.546
104,0LtW3MVVagosqQYDq8ClZe,49,37i9dQZF1DX3kkOVvCOkIe,0.651,0.655,0.631,0.0,0.513,0.511
105,6DW6aDnyAJW38E54i80m3q,52,37i9dQZF1DX3kkOVvCOkIe,0.684,0.415,0.293,0.0,0.087,0.392
106,4X6vqZgHpqjWAgIfBaE5q5,55,37i9dQZF1DX3kkOVvCOkIe,0.592,0.832,0.215,0.0,0.111,0.775
107,2kPdlregZpKviUqQm4W2AZ,47,37i9dQZF1DX3kkOVvCOkIe,0.581,0.678,0.168,0.0,0.117,0.75
108,2T2t1DXwzdilKF3BQPHREo,58,37i9dQZF1DX3kkOVvCOkIe,0.31,0.137,0.731,0.000254,0.429,0.112
109,5BTBBUwbXB7AVTUd5maNee,50,37i9dQZF1DX3kkOVvCOkIe,0.45,0.567,0.765,0.0,0.114,0.152
110,0bcrOUFQTXyJCC1lT2xfWI,47,37i9dQZF1DX3kkOVvCOkIe,0.473,0.603,0.185,9.24e-05,0.566,0.352
111,0SWD1ivKy2Abg0OHikKpVw,41,37i9dQZF1DX3kkOVvCOkIe,0.404,0.376,0.65,0.0,0.086,0.25
112,5NzWbTJOakrvq3g83UoD25,50,37i9dQZF1DX3kkOVvCOkIe,0.708,0.462,0.376,6.34e-06,0.237,0.537
113,2g3wyAWIAvmjfZ8K6Jb4Zn,54,37i9dQZF1DX3kkOVvCOkIe,0.666,0.515,0.0654,0.0152,0.0687,0.687
114,135nZjycUXnXt56lRaybXp,47,37i9dQZF1DX3kkOVvCOkIe,0.732,0.688,0.122,1.8e-05,0.143,0.849
115,1HVMNGm6RhLKbqRl0cQa3A,53,37i9dQZF1DX3kkOVvCOkIe,0.559,0.732,0.158,0.0,0.134,0.563
116,57J7lg7C1IZRxvA13J1nhw,51,37i9dQZF1DX3kkOVvCOkIe,0.466,0.285,0.755,1.07e-05,0.144,0.231
117,2w2VPjwO34HBcWGMejcFAA,55,37i9dQZF1DX3kkOVvCOkIe,0.459,0.251,0.672,1.26e-06,0.054,0.263
118,4oMz10yoTbd1Xabgl7D1js,42,37i9dQZF1DX3kkOVvCOkIe,0.5,0.473,0.407,5.93e-05,0.11,0.233
119,1kc8vFipscBShNDVWoCTUY,46,37i9dQZF1DX3kkOVvCOkIe,0.66,0.666,0.304,0.00566,0.191,0.56
120,5QKRTdqD7dgOIWMYXUmD6J,55,37i9dQZF1DX3kkOVvCOkIe,0.394,0.533,0.474,1.42e-06,0.19,0.422
121,35v78oXDzcYDtPWrPsSdYj,48,37i9dQZF1DX3kkOVvCOkIe,0.717,0.736,0.109,7.01e-06,0.344,0.806
122,6b3QzFpktM9iBopYOneBTo,39,37i9dQZF1DX3kkOVvCOkIe,0.672,0.545,0.652,6.75e-05,0.0545,0.533
123,3Qjr2mNDOn24M4Y50hR9hJ,53,37i9dQZF1DX3kkOVvCOkIe,0.547,0.539,0.117,0.0,0.357,0.775
124,0O7KQqwVlMvptBVJMbzCHv,54,37i9dQZF1DX3kkOVvCOkIe,0.479,0.322,0.538,0.0,0.126,0.22
125,7tPbC6Z5Sjjyc3QUMNqwuX,46,37i9dQZF1DX3kkOVvCOkIe,0.564,0.848,0.288,0.0,0.0993,0.734
126,5L4U3XOgp8QUG5bSRtTm2y,39,37i9dQZF1DX3kkOVvCOkIe,0.439,0.879,0.00131,1.26e-05,0.0364,0.678
127,6Pm5m45fMlLOJ8pKBHKzSc,43,37i9dQZF1DX3kkOVvCOkIe,0.776,0.537,0.145,5.76e-06,0.0887,0.677
128,6fB3Wy1x9EdhfFwqy8lJcZ,53,37i9dQZF1DX3kkOVvCOkIe,0.554,0.869,0.209,0.0,0.0495,0.718
129,6WzcFm75LGG797pWdgputo,44,37i9dQZF1DX3kkOVvCOkIe,0.58,0.188,0.755,0.000102,0.0541,0.136
130,0fHoky7DVJyQOd9SGOrSdr,50,37i9dQZF1DX3kkOVvCOkIe,0.78,0.863,0.172,0.0,0.0568,0.596
131,2TRcaf9JMAzMifZ6LcVCmC,49,37i9dQZF1DX3kkOVvCOkIe,0.507,0.272,0.677,0.0171,0.127,0.362
132,6fLutWYQE6b4hi4evACwwa,56,37i9dQZF1DX3kkOVvCOkIe,0.645,0.289,0.386,0.00157,0.0854,0.47
133,3nMQMdlNAlPJVwJ6frem76,44,37i9dQZF1DX3kkOVvCOkIe,0.643,0.779,0.58,0.0,0.187,0.684
134,775TBYxz24h0wNkxDlfzp5,46,37i9dQZF1DX3kkOVvCOkIe,0.654,0.644,0.298,1.33e-06,0.301,0.657
135,7uQuSHXICONzPv91hqMBmf,50,37i9dQZF1DX3kkOVvCOkIe,0.655,0.443,0.428,3.61e-05,0.0363,0.745
136,5aqLXmh8SpcmR21finoww3,50,37i9dQZF1DX3kkOVvCOkIe,0.458,0.66,0.154,4.45e-05,0.381,0.959
137,3jha4vqHSIA88UkvXVTMxT,44,37i9dQZF1DX3kkOVvCOkIe,0.404,0.598,0.319,0.0,0.12,0.238
138,4JFVL3OMGu4hVkLCTOQk8j,43,37i9dQZF1DX3kkOVvCOkIe,0.681,0.903,0.163,5.64e-05,0.0629,0.862
139,6jJyD8pUBYpBCGiUpTLaOd,39,37i9dQZF1DX3kkOVvCOkIe,0.579,0.6,0.295,0.0,0.177,0.465
140,6HYm04mKq02OtLMf6sGEFR,58,37i9dQZF1DX3kkOVvCOkIe,0.413,0.142,0.759,3.19e-06,0.142,0.164
141,7lhMwmewNFbRl8EuVZ9eFb,56,37i9dQZF1DX3kkOVvCOkIe,0.689,0.533,0.577,2.4e-05,0.262,0.367
142,2NR0U5CkpEoV68zlNHtOiJ,43,37i9dQZF1DX3kkOVvCOkIe,0.35,0.199,0.824,0.0057,0.114,0.178
143,14K0I2XngCqxazt1EfJkZj,38,37i9dQZF1DX3kkOVvCOkIe,0.644,0.72,0.286,0.0,0.132,0.711
144,1QWjTYGEsu3WPcDjzPBWjC,39,37i9dQZF1DX3kkOVvCOkIe,0.579,0.412,0.802,1.49e-05,0.0669,0.26
145,70VXILTu9LqZNDc1VmqDGg,53,37i9dQZF1DX3kkOVvCOkIe,0.784,0.718,0.0691,1.02e-05,0.571,0.934
146,172A6gbsmyhqcJzzQDUMG5,45,37i9dQZF1DX3kkOVvCOkIe,0.781,0.738,0.0196,0.0,0.36,0.741
147,0xZGPXJ0vzeWIcVlwI4jY8,47,37i9dQZF1DX3kkOVvCOkIe,0.727,0.816,0.301,0.0,0.594,0.623
148,4E5V1eKWJSmI3kNLjyxmny,39,37i9dQZF1DX3kkOVvCOkIe,0.515,0.743,0.292,0.00634,0.193,0.432
149,3p7cBuKJZptTsumpOxOxo9,54,37i9dQZF1DX3kkOVvCOkIe,0.393,0.205,0.804,6.72e-06,0.0638,0.0804
150,7ChPpJadhPshIgHtk9Urnt,0,37i9dQZF1DX3kkOVvCOkIe,0.724,0.587,0.0357,6.15e-06,0.163,0.837
151,3LashxAsOA6XO85Zi3LafS,51,37i9dQZF1DX3kkOVvCOkIe,0.377,0.383,0.104,0.0209,0.482,0.573
152,5ZODincIREhQ6RYnoJdXNd,50,37i9dQZF1DX3kkOVvCOkIe,0.616,0.306,0.43,0.0,0.133,0.305
153,0VyVq4tYXvXNnlHYnq4ISb,41,37i9dQZF1DX3kkOVvCOkIe,0.571,0.681,0.0219,0.0,0.178,0.666
154,3jPIITsDUTcZNCE3Y7dSE6,37,37i9dQZF1DX3kkOVvCOkIe,0.682,0.446,0.725,0.0,0.146,0.294
155,5HAri7dfAKqA7vTAt8vwMB,41,37i9dQZF1DX3kkOVvCOkIe,0.839,0.902,0.14,0.00363,0.321,0.857
156,7GySgVTbBBE7JaNhCTCfS1,37,37i9dQZF1DX3kkOVvCOkIe,0.645,0.469,0.676,0.0,0.186,0.323
157,4NZwbsmOdKpyxbkeFm69pI,48,37i9dQZF1DX3kkOVvCOkIe,0.561,0.658,0.211,0.0,0.0953,0.379
158,2gq6d9KkrE4RLkjWa3TMVu,51,37i9dQZF1DX3kkOVvCOkIe,0.459,0.424,0.261,0.0,0.115,0.183
159,5PXaja7dpezSS8nSDsyfb7,43,37i9dQZF1DX3kkOVvCOkIe,0.659,0.72,0.013,0.0,0.311,0.57
160,18tm5JUv0wMllGkoHMAdnL,45,37i9dQZF1DX3kkOVvCOkIe,0.424,0.752,0.648,0.0,0.669,0.577
161,4Ak0UaodK4JW3B8rHIEv3R,44,37i9dQZF1DX3kkOVvCOkIe,0.713,0.799,0.115,5.6e-06,0.242,0.92
162,6FofVmsYAs2FNeOdzQJnnW,54,37i9dQZF1DX3kkOVvCOkIe,0.891,0.707,0.308,1.06e-06,0.188,0.97
163,1S2qIzvjFcbYL6UF9E2MjD,44,37i9dQZF1DX3kkOVvCOkIe,0.565,0.806,0.138,0.000273,0.0736,0.296
164,3ShEGKdskF0ke7iW2u9gjD,61,37i9dQZF1DX3kkOVvCOkIe,0.604,0.344,0.313,4.36e-05,0.0815,0.488
165,5YO49mM0oCaAeU6y4Hwziw,41,37i9dQZF1DX3kkOVvCOkIe,0.501,0.508,0.694,0.0,0.108,0.276
166,75YtorH9BgIEl5VfvnXOpf,39,37i9dQZF1DX3kkOVvCOkIe,0.705,0.837,0.0844,0.00019,0.0407,0.868
167,60EEXkcmWxZBtv2GIpngfY,46,37i9dQZF1DX3kkOVvCOkIe,0.677,0.742,0.27,0.0,0.0904,0.96
168,7bcHU50mENL3al5DhEJc7J,52,37i9dQZF1DX3kkOVvCOkIe,0.669,0.665,0.107,6.12e-05,0.0704,0.887
169,4qvkB7tOgSqgSqbpKWGOrO,37,37i9dQZF1DX3kkOVvCOkIe,0.819,0.529,0.522,0.477,0.106,0.661
170,1O9Y2ApJCmPCTijrh9HysK,29,37i9dQZF1DX3kkOVvCOkIe,0.7,0.776,0.571,0.0,0.191,0.78
171,6r7TYfmeQr6rU7asA1OyZf,51,37i9dQZF1DX3kkOVvCOkIe,0.582,0.678,0.444,0.0,0.139,0.502
172,7sXTcibuNYugjjYNfgf2kY,62,37i9dQZF1DX3kkOVvCOkIe,0.71,0.625,0.489,0.0,0.439,0.814
173,1p5RfaVSHJhd3SCzBEikDp,39,37i9dQZF1DX3kkOVvCOkIe,0.535,0.588,0.125,2.13e-05,0.123,0.461
174,0C9rBeWAsPhmBeaYKZLN5m,52,37i9dQZF1DX3kkOVvCOkIe,0.677,0.778,0.526,1.54e-05,0.206,0.73
175,17v4BXFKtbYmJFPqBgpGla,50,37i9dQZF1DX3kkOVvCOkIe,0.582,0.73,0.157,8.56e-06,0.0612,0.301
176,1lxEENvXYLcyWXa4xwWTXl,39,37i9dQZF1DX3kkOVvCOkIe,0.59,0.42,0.222,0.0302,0.0952,0.32
177,11GOQGHOklyufCl04WM8Kc,30,37i9dQZF1DX3kkOVvCOkIe,0.682,0.912,0.458,4.11e-06,0.0578,0.604
178,1AsCxLAvSfilIM9ubCf89B,52,37i9dQZF1DX3kkOVvCOkIe,0.781,0.72,0.138,0.03,0.0327,0.745
179,0TjBZWBfUQ1eeWuYMgchZG,54,37i9dQZF1DX3kkOVvCOkIe,0.703,0.707,0.262,4.41e-06,0.0389,0.717
180,3KXfXZNNGdYUmHbDOCCLeK,45,37i9dQZF1DX3kkOVvCOkIe,0.725,0.818,0.368,2.46e-05,0.119,0.909
181,5dfhwsPg90wDcNqY4H8FFC,43,37i9dQZF1DX3kkOVvCOkIe,0.36,0.336,0.499,0.0,0.367,0.295
182,0EOdowktdF7kczBbqstCfF,41,37i9dQZF1DX3kkOVvCOkIe,0.634,0.439,0.079,0.000221,0.188,0.727
183,0CWJIpU0D8Bk78H1k7ELC6,35,37i9dQZF1DX3kkOVvCOkIe,0.849,0.649,0.379,9.75e-05,0.0796,0.634
184,3Qc7Clf7yjpX3MQ5AZ4XaQ,39,37i9dQZF1DX3kkOVvCOkIe,0.552,0.515,0.376,1.41e-05,0.296,0.656
185,1pg7tBJm61GLue6KiUE4Mj,37,37i9dQZF1DX3kkOVvCOkIe,0.63,0.836,0.254,0.0,0.197,0.851
186,7tVEeTbzEJkHP0EqUu6rmf,54,37i9dQZF1DX3kkOVvCOkIe,0.738,0.841,0.522,0.0,0.107,0.789
187,5jOAhQaBlo4MsuL6pFjtli,39,37i9dQZF1DX3kkOVvCOkIe,0.542,0.345,0.595,0.0,0.214,0.304
